2017-07-10 20:27:49,476 - root - INFO - ############################### START ###############################
2017-07-10 20:27:55,032 - root - INFO - SUCCESS    Set browser window maximized, Spend 1.311999797821045 seconds
2017-07-10 20:30:45,504 - root - INFO - SUCCESS    Clear and type element: <name->linkManEmail> content: 1392364470@qq.com, Spend 0.48000001907348633 seconds
2017-07-10 20:30:45,837 - root - INFO - SUCCESS    Clear and type element: <name->linkManMobile> content: 15868147450, Spend 0.3320000171661377 seconds
2017-07-10 20:30:46,044 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit']>, Spend 0.2070000171661377 seconds
2017-07-10 20:30:46,146 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[1]/div/div[8]/span[1]> , Spend 0.10099983215332031 seconds
2017-07-10 20:30:46,148 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:30:46,336 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a4_E.jpg, Spend 0.18799996376037598 seconds
2017-07-10 20:30:47,258 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/company/confirm, Spend 0.9210000038146973 seconds
2017-07-10 20:30:47,488 - root - INFO - SUCCESS    Clear and type element: <name->enterpriseName> content: 阿里巴巴, Spend 0.22900009155273438 seconds
2017-07-10 20:30:47,806 - root - INFO - SUCCESS    Clear and type element: <name->businessLicense> content: 256524563222, Spend 0.317000150680542 seconds
2017-07-10 20:30:47,983 - root - INFO - SUCCESS    Clicked element: <id->areaOut1>, Spend 0.17599987983703613 seconds
2017-07-10 20:30:48,219 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea1Id']/li[3]>, Spend 0.2349998950958252 seconds
2017-07-10 20:30:48,433 - root - INFO - SUCCESS    Clicked element: <id->areaOut2>, Spend 0.21199989318847656 seconds
2017-07-10 20:30:48,729 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea2Id']/li[2]>, Spend 0.2949998378753662 seconds
2017-07-10 20:30:48,967 - root - INFO - SUCCESS    Clicked element: <id->areaOut3>, Spend 0.23600006103515625 seconds
2017-07-10 20:30:49,210 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea3Id']/li[2]>, Spend 0.24300003051757812 seconds
2017-07-10 20:30:49,570 - root - INFO - SUCCESS    Clear and type element: <name->address> content: 杭州市滨江区网商路669号, Spend 0.3599998950958252 seconds
2017-07-10 20:30:49,887 - root - INFO - SUCCESS    Clear and type element: <name->linkManPhone> content: 4008888001, Spend 0.31600022315979004 seconds
2017-07-10 20:30:50,200 - root - INFO - SUCCESS    Clear and type element: <name->linkMan> content: 张某某, Spend 0.31099987030029297 seconds
2017-07-10 20:30:50,564 - root - INFO - SUCCESS    Clear and type element: <name->linkManJob> content: 软件开发软件开发软件开, Spend 0.36299991607666016 seconds
2017-07-10 20:30:50,987 - root - INFO - SUCCESS    Clear and type element: <name->linkManEmail> content: 1392364470@qq.com, Spend 0.42100000381469727 seconds
2017-07-10 20:30:51,336 - root - INFO - SUCCESS    Clear and type element: <name->linkManMobile> content: 15868147450, Spend 0.34800004959106445 seconds
2017-07-10 20:30:51,567 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit']>, Spend 0.23000001907348633 seconds
2017-07-10 20:30:51,656 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[1]/div/div[8]/span[1]> , Spend 0.08899998664855957 seconds
2017-07-10 20:30:51,657 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:30:51,937 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a4_F.jpg, Spend 0.2779998779296875 seconds
2017-07-10 20:30:53,034 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/company/confirm, Spend 1.0959999561309814 seconds
2017-07-10 20:30:53,268 - root - INFO - SUCCESS    Clear and type element: <name->enterpriseName> content: 阿里巴巴, Spend 0.2329998016357422 seconds
2017-07-10 20:30:53,607 - root - INFO - SUCCESS    Clear and type element: <name->businessLicense> content: 256524563222, Spend 0.3379998207092285 seconds
2017-07-10 20:30:53,787 - root - INFO - SUCCESS    Clicked element: <id->areaOut1>, Spend 0.1789999008178711 seconds
2017-07-10 20:30:54,028 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea1Id']/li[3]>, Spend 0.2390000820159912 seconds
2017-07-10 20:30:54,196 - root - INFO - SUCCESS    Clicked element: <id->areaOut2>, Spend 0.1679999828338623 seconds
2017-07-10 20:30:54,415 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea2Id']/li[2]>, Spend 0.21799993515014648 seconds
2017-07-10 20:30:54,588 - root - INFO - SUCCESS    Clicked element: <id->areaOut3>, Spend 0.17200016975402832 seconds
2017-07-10 20:30:54,734 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea3Id']/li[2]>, Spend 0.14400005340576172 seconds
2017-07-10 20:30:55,035 - root - INFO - SUCCESS    Clear and type element: <name->address> content: 杭州市滨江区网商路669号, Spend 0.30100011825561523 seconds
2017-07-10 20:30:55,273 - root - INFO - SUCCESS    Clear and type element: <name->linkManPhone> content: 4008888001, Spend 0.23600006103515625 seconds
2017-07-10 20:30:55,517 - root - INFO - SUCCESS    Clear and type element: <name->linkMan> content: 张某某, Spend 0.24399995803833008 seconds
2017-07-10 20:30:55,753 - root - INFO - SUCCESS    Clear and type element: <name->linkManJob> content: 软件架构师, Spend 0.2349998950958252 seconds
2017-07-10 20:30:55,986 - root - INFO - SUCCESS    Clear and type element: <name->linkManEmail> content: , Spend 0.23199987411499023 seconds
2017-07-10 20:30:56,371 - root - INFO - SUCCESS    Clear and type element: <name->linkManMobile> content: 15868147450, Spend 0.38499999046325684 seconds
2017-07-10 20:30:56,611 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit']>, Spend 0.23799991607666016 seconds
2017-07-10 20:30:56,736 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[1]/div/div[9]/span[1]> , Spend 0.125 seconds
2017-07-10 20:30:56,737 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:30:56,884 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a4_G.jpg, Spend 0.14599990844726562 seconds
2017-07-10 20:30:58,178 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/company/confirm, Spend 1.2939999103546143 seconds
2017-07-10 20:30:58,446 - root - INFO - SUCCESS    Clear and type element: <name->enterpriseName> content: 阿里巴巴, Spend 0.2669999599456787 seconds
2017-07-10 20:30:58,801 - root - INFO - SUCCESS    Clear and type element: <name->businessLicense> content: 256524563222, Spend 0.3539998531341553 seconds
2017-07-10 20:30:59,009 - root - INFO - SUCCESS    Clicked element: <id->areaOut1>, Spend 0.20599985122680664 seconds
2017-07-10 20:30:59,293 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea1Id']/li[3]>, Spend 0.2839999198913574 seconds
2017-07-10 20:30:59,499 - root - INFO - SUCCESS    Clicked element: <id->areaOut2>, Spend 0.20399999618530273 seconds
2017-07-10 20:30:59,750 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea2Id']/li[2]>, Spend 0.25 seconds
2017-07-10 20:30:59,948 - root - INFO - SUCCESS    Clicked element: <id->areaOut3>, Spend 0.19700002670288086 seconds
2017-07-10 20:31:00,180 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea3Id']/li[2]>, Spend 0.23099994659423828 seconds
2017-07-10 20:31:00,495 - root - INFO - SUCCESS    Clear and type element: <name->address> content: 杭州市滨江区网商路669号, Spend 0.3149998188018799 seconds
2017-07-10 20:31:00,802 - root - INFO - SUCCESS    Clear and type element: <name->linkManPhone> content: 4008888001, Spend 0.30499982833862305 seconds
2017-07-10 20:31:01,101 - root - INFO - SUCCESS    Clear and type element: <name->linkMan> content: 张某某, Spend 0.2990000247955322 seconds
2017-07-10 20:31:01,355 - root - INFO - SUCCESS    Clear and type element: <name->linkManJob> content: 软件架构师, Spend 0.2519998550415039 seconds
2017-07-10 20:31:01,671 - root - INFO - SUCCESS    Clear and type element: <name->linkManEmail> content: 123456789, Spend 0.31599998474121094 seconds
2017-07-10 20:31:01,988 - root - INFO - SUCCESS    Clear and type element: <name->linkManMobile> content: 15868147450, Spend 0.315000057220459 seconds
2017-07-10 20:31:02,237 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit']>, Spend 0.24900007247924805 seconds
2017-07-10 20:31:02,340 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[1]/div/div[9]/span[1]> , Spend 0.10100007057189941 seconds
2017-07-10 20:31:02,341 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:31:02,495 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a4_H.jpg, Spend 0.1529998779296875 seconds
2017-07-10 20:31:03,858 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/company/confirm, Spend 1.3630001544952393 seconds
2017-07-10 20:31:04,114 - root - INFO - SUCCESS    Clear and type element: <name->enterpriseName> content: 阿里巴巴, Spend 0.25500011444091797 seconds
2017-07-10 20:31:04,487 - root - INFO - SUCCESS    Clear and type element: <name->businessLicense> content: 256524563222, Spend 0.3710000514984131 seconds
2017-07-10 20:31:04,688 - root - INFO - SUCCESS    Clicked element: <id->areaOut1>, Spend 0.20000004768371582 seconds
2017-07-10 20:31:04,992 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea1Id']/li[3]>, Spend 0.30299997329711914 seconds
2017-07-10 20:31:05,185 - root - INFO - SUCCESS    Clicked element: <id->areaOut2>, Spend 0.19300007820129395 seconds
2017-07-10 20:31:05,457 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea2Id']/li[2]>, Spend 0.2710001468658447 seconds
2017-07-10 20:31:05,705 - root - INFO - SUCCESS    Clicked element: <id->areaOut3>, Spend 0.24600005149841309 seconds
2017-07-10 20:31:05,949 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea3Id']/li[2]>, Spend 0.24300003051757812 seconds
2017-07-10 20:31:06,248 - root - INFO - SUCCESS    Clear and type element: <name->address> content: 杭州市滨江区网商路669号, Spend 0.29799985885620117 seconds
2017-07-10 20:31:06,527 - root - INFO - SUCCESS    Clear and type element: <name->linkManPhone> content: 4008888001, Spend 0.27900004386901855 seconds
2017-07-10 20:31:06,799 - root - INFO - SUCCESS    Clear and type element: <name->linkMan> content: 张某某, Spend 0.2710001468658447 seconds
2017-07-10 20:31:07,054 - root - INFO - SUCCESS    Clear and type element: <name->linkManJob> content: 软件架构师, Spend 0.25300002098083496 seconds
2017-07-10 20:31:07,394 - root - INFO - SUCCESS    Clear and type element: <name->linkManEmail> content: 1392364470@qq.com, Spend 0.33899998664855957 seconds
2017-07-10 20:31:07,624 - root - INFO - SUCCESS    Clear and type element: <name->linkManMobile> content: , Spend 0.23000001907348633 seconds
2017-07-10 20:31:07,815 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit']>, Spend 0.19099998474121094 seconds
2017-07-10 20:31:07,950 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[1]/div/div[10]/span[1]> , Spend 0.13400006294250488 seconds
2017-07-10 20:31:07,951 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:31:08,123 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a4_I.jpg, Spend 0.1700000762939453 seconds
2017-07-10 20:31:09,383 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/company/confirm, Spend 1.2589998245239258 seconds
2017-07-10 20:31:09,661 - root - INFO - SUCCESS    Clear and type element: <name->enterpriseName> content: 阿里巴巴, Spend 0.27699995040893555 seconds
2017-07-10 20:31:10,018 - root - INFO - SUCCESS    Clear and type element: <name->businessLicense> content: 256524563222, Spend 0.3559999465942383 seconds
2017-07-10 20:31:10,224 - root - INFO - SUCCESS    Clicked element: <id->areaOut1>, Spend 0.2049999237060547 seconds
2017-07-10 20:31:10,501 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea1Id']/li[3]>, Spend 0.2760000228881836 seconds
2017-07-10 20:31:10,749 - root - INFO - SUCCESS    Clicked element: <id->areaOut2>, Spend 0.24700021743774414 seconds
2017-07-10 20:31:11,014 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea2Id']/li[2]>, Spend 0.2630000114440918 seconds
2017-07-10 20:31:11,214 - root - INFO - SUCCESS    Clicked element: <id->areaOut3>, Spend 0.20000004768371582 seconds
2017-07-10 20:31:11,384 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea3Id']/li[2]>, Spend 0.1700000762939453 seconds
2017-07-10 20:31:11,759 - root - INFO - SUCCESS    Clear and type element: <name->address> content: 杭州市滨江区网商路669号, Spend 0.372999906539917 seconds
2017-07-10 20:31:12,029 - root - INFO - SUCCESS    Clear and type element: <name->linkManPhone> content: 4008888001, Spend 0.2689998149871826 seconds
2017-07-10 20:31:12,304 - root - INFO - SUCCESS    Clear and type element: <name->linkMan> content: 张某某, Spend 0.27499985694885254 seconds
2017-07-10 20:31:12,563 - root - INFO - SUCCESS    Clear and type element: <name->linkManJob> content: 软件架构师, Spend 0.25799989700317383 seconds
2017-07-10 20:31:12,953 - root - INFO - SUCCESS    Clear and type element: <name->linkManEmail> content: 1392364470@qq.com, Spend 0.38900017738342285 seconds
2017-07-10 20:31:13,279 - root - INFO - SUCCESS    Clear and type element: <name->linkManMobile> content: 1586814745, Spend 0.3250000476837158 seconds
2017-07-10 20:31:13,524 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit']>, Spend 0.24300003051757812 seconds
2017-07-10 20:31:13,584 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[1]/div/div[10]/span[1]> , Spend 0.05900001525878906 seconds
2017-07-10 20:31:13,585 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:31:13,796 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a4_J.jpg, Spend 0.2109999656677246 seconds
2017-07-10 20:31:15,327 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/company/confirm, Spend 1.5299999713897705 seconds
2017-07-10 20:31:15,605 - root - INFO - SUCCESS    Clear and type element: <name->enterpriseName> content: 阿里巴巴, Spend 0.27699995040893555 seconds
2017-07-10 20:31:15,999 - root - INFO - SUCCESS    Clear and type element: <name->businessLicense> content: 256524563222, Spend 0.39299988746643066 seconds
2017-07-10 20:31:16,212 - root - INFO - SUCCESS    Clicked element: <id->areaOut1>, Spend 0.21299982070922852 seconds
2017-07-10 20:31:16,491 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea1Id']/li[3]>, Spend 0.2779998779296875 seconds
2017-07-10 20:31:16,689 - root - INFO - SUCCESS    Clicked element: <id->areaOut2>, Spend 0.19700002670288086 seconds
2017-07-10 20:31:16,939 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea2Id']/li[2]>, Spend 0.24900007247924805 seconds
2017-07-10 20:31:17,143 - root - INFO - SUCCESS    Clicked element: <id->areaOut3>, Spend 0.20300006866455078 seconds
2017-07-10 20:31:17,384 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea3Id']/li[2]>, Spend 0.24000000953674316 seconds
2017-07-10 20:31:17,674 - root - INFO - SUCCESS    Clear and type element: <name->address> content: 杭州市滨江区网商路669号, Spend 0.2889997959136963 seconds
2017-07-10 20:31:17,958 - root - INFO - SUCCESS    Clear and type element: <name->linkManPhone> content: 4008888001, Spend 0.28299999237060547 seconds
2017-07-10 20:31:18,232 - root - INFO - SUCCESS    Clear and type element: <name->linkMan> content: 张某某, Spend 0.27300000190734863 seconds
2017-07-10 20:31:18,498 - root - INFO - SUCCESS    Clear and type element: <name->linkManJob> content: 软件架构师, Spend 0.2650001049041748 seconds
2017-07-10 20:31:18,859 - root - INFO - SUCCESS    Clear and type element: <name->linkManEmail> content: 1392364470@qq.com, Spend 0.36100006103515625 seconds
2017-07-10 20:31:19,121 - root - INFO - SUCCESS    Clear and type element: <name->linkManMobile> content: 158681474511, Spend 0.2610001564025879 seconds
2017-07-10 20:31:19,305 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit']>, Spend 0.18199992179870605 seconds
2017-07-10 20:31:19,392 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[1]/div/div[10]/span[1]> , Spend 0.08599996566772461 seconds
2017-07-10 20:31:19,393 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:31:19,651 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a4_K.jpg, Spend 0.25800013542175293 seconds
2017-07-10 20:31:21,000 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/company/confirm, Spend 1.3480000495910645 seconds
2017-07-10 20:31:21,264 - root - INFO - SUCCESS    Clear and type element: <name->enterpriseName> content: 阿里巴巴, Spend 0.2630000114440918 seconds
2017-07-10 20:31:21,684 - root - INFO - SUCCESS    Clear and type element: <name->businessLicense> content: 256524563222, Spend 0.4179999828338623 seconds
2017-07-10 20:31:21,948 - root - INFO - SUCCESS    Clicked element: <id->areaOut1>, Spend 0.26399993896484375 seconds
2017-07-10 20:31:22,286 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea1Id']/li[3]>, Spend 0.33700013160705566 seconds
2017-07-10 20:31:22,505 - root - INFO - SUCCESS    Clicked element: <id->areaOut2>, Spend 0.21799993515014648 seconds
2017-07-10 20:31:22,795 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea2Id']/li[2]>, Spend 0.2890000343322754 seconds
2017-07-10 20:31:23,017 - root - INFO - SUCCESS    Clicked element: <id->areaOut3>, Spend 0.22099995613098145 seconds
2017-07-10 20:31:23,291 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea3Id']/li[2]>, Spend 0.27300000190734863 seconds
2017-07-10 20:31:23,610 - root - INFO - SUCCESS    Clear and type element: <name->address> content: 杭州市滨江区网商路669号, Spend 0.31799983978271484 seconds
2017-07-10 20:31:23,921 - root - INFO - SUCCESS    Clear and type element: <name->linkManPhone> content: 4008888001, Spend 0.309999942779541 seconds
2017-07-10 20:31:24,225 - root - INFO - SUCCESS    Clear and type element: <name->linkMan> content: 张某某, Spend 0.30299997329711914 seconds
2017-07-10 20:31:24,504 - root - INFO - SUCCESS    Clear and type element: <name->linkManJob> content: 软件架构师, Spend 0.27699995040893555 seconds
2017-07-10 20:31:24,919 - root - INFO - SUCCESS    Clear and type element: <name->linkManEmail> content: 1392364470@qq.com, Spend 0.41499996185302734 seconds
2017-07-10 20:31:25,286 - root - INFO - SUCCESS    Clear and type element: <name->linkManMobile> content: 15868147450, Spend 0.3659999370574951 seconds
2017-07-10 20:31:25,510 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit']>, Spend 0.2220001220703125 seconds
2017-07-10 20:31:26,628 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[3]/div/div/div/div/div[1]/label/span[1]> , Spend 0.11699986457824707 seconds
2017-07-10 20:31:26,629 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:31:27,128 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a4_L.jpg, Spend 0.497999906539917 seconds
2017-07-10 20:31:30,177 - root - INFO - ###############################  End  ###############################
2017-07-10 20:31:30,179 - root - INFO - ############################### START ###############################
2017-07-10 20:31:35,089 - root - INFO - SUCCESS    Set browser window maximized, Spend 1.2149999141693115 seconds
2017-07-10 20:31:36,035 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/company/confirm, Spend 0.9440000057220459 seconds
2017-07-10 20:31:36,406 - root - INFO - SUCCESS    Clear and type element: <id->username> content: 15868147450, Spend 0.3689999580383301 seconds
2017-07-10 20:31:36,739 - root - INFO - SUCCESS    Clear and type element: <id->password> content: 12345678, Spend 0.33099985122680664 seconds
2017-07-10 20:31:36,997 - root - INFO - SUCCESS    Clicked element: <css selector->input[class = 'btn_com btn_blue login_btn_submit sy_in']>, Spend 0.2569999694824219 seconds
2017-07-10 20:31:40,236 - root - INFO - SUCCESS    Clear and type element: <name->enterpriseName> content: 阿里巴巴, Spend 3.23799991607666 seconds
2017-07-10 20:31:40,634 - root - INFO - SUCCESS    Clear and type element: <name->businessLicense> content: 256524563222, Spend 0.39800000190734863 seconds
2017-07-10 20:31:40,959 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[1]/div/div[3]/div[2]/div/span[2]/span>, Spend 0.3229999542236328 seconds
2017-07-10 20:31:41,271 - root - INFO - SUCCESS    Clicked element: <css selector->label[class = 'btn_select_file']>, Spend 0.309999942779541 seconds
2017-07-10 20:31:44,148 - root - INFO - SUCCESS    Clicked element: <css selector->div[class = 'submit btn_com btn_blue cropper_upload w140']>, Spend 0.2560000419616699 seconds
2017-07-10 20:31:44,414 - root - INFO - 【FAIL】    Unable to click element: <id->areaOut1>, Spend 0.26399993896484375 seconds
2017-07-10 20:31:46,389 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/company/confirm, Spend 1.7220001220703125 seconds
2017-07-10 20:31:46,703 - root - INFO - SUCCESS    Clear and type element: <name->enterpriseName> content: 阿里巴巴, Spend 0.312999963760376 seconds
2017-07-10 20:31:47,068 - root - INFO - SUCCESS    Clear and type element: <name->businessLicense> content: 256524563222, Spend 0.3639998435974121 seconds
2017-07-10 20:31:47,335 - root - INFO - SUCCESS    Clicked element: <id->areaOut1>, Spend 0.26599979400634766 seconds
2017-07-10 20:31:47,710 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea1Id']/li[3]>, Spend 0.37399983406066895 seconds
2017-07-10 20:31:48,001 - root - INFO - SUCCESS    Clicked element: <id->areaOut2>, Spend 0.28999996185302734 seconds
2017-07-10 20:31:48,369 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea2Id']/li[2]>, Spend 0.36700010299682617 seconds
2017-07-10 20:31:48,749 - root - INFO - SUCCESS    Clicked element: <id->areaOut3>, Spend 0.3789999485015869 seconds
2017-07-10 20:31:49,040 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea3Id']/li[2]>, Spend 0.28999996185302734 seconds
2017-07-10 20:31:49,431 - root - INFO - SUCCESS    Clear and type element: <name->address> content: 杭州市滨江区网商路669号, Spend 0.39100003242492676 seconds
2017-07-10 20:31:49,782 - root - INFO - SUCCESS    Clear and type element: <name->linkManPhone> content: 4008888001, Spend 0.35000014305114746 seconds
2017-07-10 20:31:50,096 - root - INFO - SUCCESS    Clear and type element: <name->linkMan> content: 张某某, Spend 0.312999963760376 seconds
2017-07-10 20:31:50,391 - root - INFO - SUCCESS    Clear and type element: <name->linkManJob> content: 软件架构师, Spend 0.29400014877319336 seconds
2017-07-10 20:31:50,866 - root - INFO - SUCCESS    Clear and type element: <name->linkManEmail> content: 1392364470@qq.com, Spend 0.47300004959106445 seconds
2017-07-10 20:31:51,286 - root - INFO - SUCCESS    Clear and type element: <name->linkManMobile> content: 15868147450, Spend 0.4200000762939453 seconds
2017-07-10 20:31:51,534 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit']>, Spend 0.24699997901916504 seconds
2017-07-10 20:31:51,835 - root - INFO - SUCCESS    Clear and type element: <xpath->.//*[@id='slogan']> content: 控, Spend 0.2989997863769531 seconds
2017-07-10 20:31:52,646 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div/div/div/div/div[5]/div/div[2]> content: 少时诵诗书所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所反反复复付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付反反复复付反反复复凤分, Spend 0.810999870300293 seconds
2017-07-10 20:31:53,438 - root - INFO - SUCCESS    Clear and type element: <xpath->//form/div[3]/div/div/div/div/div[6]/div/div[2]> content: 少时诵诗书所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所所反反复复付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付付反反复复付反反复复凤分, Spend 0.7909998893737793 seconds
2017-07-10 20:31:53,726 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit2']>, Spend 0.28600001335144043 seconds
2017-07-10 20:31:53,929 - root - INFO - SUCCESS    positioned to element: <xpath->//form/div[3]/div/div/div/div/div[1]/span> , Spend 0.20099997520446777 seconds
2017-07-10 20:31:53,930 - root - INFO - SUCCESS    say with certainty: True == True, Spend 0.0 seconds
2017-07-10 20:31:54,337 - root - INFO - SUCCESS    Get the current window screenshot,path: F:\fengsulian-2\report\image\a5_2.jpg, Spend 0.4049999713897705 seconds
2017-07-10 20:31:55,897 - root - INFO - SUCCESS    Navigated to http://www.fengsulian.com/user/company/confirm, Spend 1.557999849319458 seconds
2017-07-10 20:31:56,352 - root - INFO - SUCCESS    Clear and type element: <name->enterpriseName> content: 阿里巴巴, Spend 0.45399999618530273 seconds
2017-07-10 20:31:56,709 - root - INFO - SUCCESS    Clear and type element: <name->businessLicense> content: 256524563222, Spend 0.3559999465942383 seconds
2017-07-10 20:31:56,960 - root - INFO - SUCCESS    Clicked element: <id->areaOut1>, Spend 0.25100016593933105 seconds
2017-07-10 20:31:57,293 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea1Id']/li[3]>, Spend 0.3320000171661377 seconds
2017-07-10 20:31:57,575 - root - INFO - SUCCESS    Clicked element: <id->areaOut2>, Spend 0.2799999713897705 seconds
2017-07-10 20:31:57,878 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea2Id']/li[2]>, Spend 0.30299997329711914 seconds
2017-07-10 20:31:58,142 - root - INFO - SUCCESS    Clicked element: <id->areaOut3>, Spend 0.2630000114440918 seconds
2017-07-10 20:31:58,475 - root - INFO - SUCCESS    Clicked element: <xpath->.//*[@id='sArea3Id']/li[2]>, Spend 0.33100008964538574 seconds
2017-07-10 20:31:58,787 - root - INFO - SUCCESS    Clear and type element: <name->address> content: 杭州市滨江区网商路669号, Spend 0.31099987030029297 seconds
2017-07-10 20:31:59,060 - root - INFO - SUCCESS    Clear and type element: <name->linkManPhone> content: 4008888001, Spend 0.2710001468658447 seconds
2017-07-10 20:31:59,349 - root - INFO - SUCCESS    Clear and type element: <name->linkMan> content: 张某某, Spend 0.28800010681152344 seconds
2017-07-10 20:31:59,710 - root - INFO - SUCCESS    Clear and type element: <name->linkManJob> content: 软件架构师, Spend 0.3599998950958252 seconds
2017-07-10 20:32:00,053 - root - INFO - SUCCESS    Clear and type element: <name->linkManEmail> content: 1392364470@qq.com, Spend 0.3429999351501465 seconds
2017-07-10 20:32:00,288 - root - INFO - SUCCESS    Clear and type element: <name->linkManMobile> content: 15868147450, Spend 0.23399996757507324 seconds
2017-07-10 20:32:00,520 - root - INFO - SUCCESS    Clicked element: <css selector->a[class = 'per_sure btn_submit']>, Spend 0.23000001907348633 seconds
2017-07-10 20:32:00,921 - root - INFO - SUCCESS    Clear and type element: <xpath->.//*[@id='slogan']> content: 解决解决军军军军军军军军军军军军哈哈哈哈哈哈或或或或或或或或或, Spend 0.3990001678466797 seconds
